Time,Label,value
2017-03-14 21:12:00-04:00,CONDFLOWTL,4719.42
2017-03-14 21:14:00-04:00,CONDFLOWTL,4720.96
2017-03-14 21:16:00-04:00,CONDFLOWTL,4732.98
2017-03-14 21:18:00-04:00,CONDFLOWTL,4745.55
2017-03-14 21:20:00-04:00,CONDFLOWTL,4755.44
2017-03-14 21:22:00-04:00,CONDFLOWTL,4757.84
2017-03-14 21:24:00-04:00,CONDFLOWTL,4767.25
2017-03-14 21:26:00-04:00,CONDFLOWTL,4777.7
2017-03-14 21:28:00-04:00,CONDFLOWTL,4782.35
2017-03-14 21:30:00-04:00,CONDFLOWTL,4785.93
2017-03-14 21:32:00-04:00,CONDFLOWTL,4828.76
2017-03-14 21:34:00-04:00,CONDFLOWTL,4840.48
2017-03-14 21:36:00-04:00,CONDFLOWTL,4847.9
2017-03-14 21:38:00-04:00,CONDFLOWTL,4848.51
2017-03-14 21:40:00-04:00,CONDFLOWTL,4850.16
2017-03-14 21:42:00-04:00,CONDFLOWTL,4867.36
2017-03-14 21:44:00-04:00,CONDFLOWTL,4877.91
2017-03-14 21:46:00-04:00,CONDFLOWTL,4879.6
2017-03-14 21:48:00-04:00,CONDFLOWTL,4881.56
2017-03-14 21:50:00-04:00,CONDFLOWTL,4893.46
2017-03-14 21:52:00-04:00,CONDFLOWTL,4917.08
2017-03-14 21:54:00-04:00,CONDFLOWTL,4919.76
2017-03-14 21:56:00-04:00,CONDFLOWTL,4961.06
2017-03-14 21:58:00-04:00,CONDFLOWTL,4968.81
2017-03-14 22:00:00-04:00,CONDFLOWTL,4979.52
2017-03-14 22:02:00-04:00,CONDFLOWTL,4983.36
2017-03-14 22:04:00-04:00,CONDFLOWTL,5007.68
2017-03-14 22:06:00-04:00,CONDFLOWTL,5017.82
2017-03-14 22:08:00-04:00,CONDFLOWTL,5039.88
2017-03-14 22:10:00-04:00,CONDFLOWTL,5043.41
2017-03-14 22:12:00-04:00,CONDFLOWTL,5057.56
2017-03-14 22:14:00-04:00,CONDFLOWTL,5108.18
2017-03-14 22:16:00-04:00,CONDFLOWTL,5114.74
2017-03-14 22:18:00-04:00,CONDFLOWTL,5124.35
2017-03-14 22:20:00-04:00,CONDFLOWTL,5135.42
2017-03-14 22:22:00-04:00,CONDFLOWTL,5157.45
2017-03-14 22:24:00-04:00,CONDFLOWTL,5176.67
2017-03-14 22:26:00-04:00,CONDFLOWTL,5187.08
2017-03-14 22:28:00-04:00,CONDFLOWTL,5201.33
2017-03-14 22:30:00-04:00,CONDFLOWTL,5210.85
2017-03-14 22:32:00-04:00,CONDFLOWTL,5221.5
2017-03-14 22:34:00-04:00,CONDFLOWTL,5228.89
2017-03-14 22:36:00-04:00,CONDFLOWTL,5230.38
2017-03-14 22:38:00-04:00,CONDFLOWTL,5251.68
2017-03-14 22:40:00-04:00,CONDFLOWTL,5256.58
2017-03-14 22:42:00-04:00,CONDFLOWTL,5257.9
2017-03-14 22:44:00-04:00,CONDFLOWTL,5275.19
2017-03-14 22:46:00-04:00,CONDFLOWTL,5285.85
2017-03-14 22:48:00-04:00,CONDFLOWTL,5296.48
2017-03-14 22:50:00-04:00,CONDFLOWTL,5305.84
2017-03-14 22:52:00-04:00,CONDFLOWTL,5315.62
2017-03-14 22:54:00-04:00,CONDFLOWTL,5316.69
2017-03-14 22:56:00-04:00,CONDFLOWTL,5325.91
2017-03-14 22:58:00-04:00,CONDFLOWTL,5336.92
2017-03-14 23:00:00-04:00,CONDFLOWTL,5340.24
2017-03-14 23:02:00-04:00,CONDFLOWTL,5348.57
2017-03-14 23:04:00-04:00,CONDFLOWTL,5360.96
2017-03-14 23:06:00-04:00,CONDFLOWTL,5370.61
2017-03-14 23:08:00-04:00,CONDFLOWTL,5371.99
2017-03-14 23:10:00-04:00,CONDFLOWTL,5392.21
2017-03-14 23:12:00-04:00,CONDFLOWTL,5398.85
2017-03-14 23:14:00-04:00,CONDFLOWTL,5400.39
2017-03-14 23:16:00-04:00,CONDFLOWTL,5414.9
2017-03-14 23:18:00-04:00,CONDFLOWTL,5423.51
2017-03-14 23:20:00-04:00,CONDFLOWTL,5425.26
2017-03-14 23:22:00-04:00,CONDFLOWTL,5435.83
2017-03-14 23:24:00-04:00,CONDFLOWTL,5450.9
2017-03-14 23:26:00-04:00,CONDFLOWTL,5462.79
2017-03-14 23:28:00-04:00,CONDFLOWTL,5474.8
2017-03-14 23:30:00-04:00,CONDFLOWTL,5485.52
2017-03-14 23:32:00-04:00,CONDFLOWTL,5487.53
2017-03-14 23:34:00-04:00,CONDFLOWTL,5497.75
2017-03-14 23:36:00-04:00,CONDFLOWTL,5508.55
2017-03-14 23:38:00-04:00,CONDFLOWTL,5514.19
2017-03-14 23:40:00-04:00,CONDFLOWTL,5523.58
2017-03-14 23:42:00-04:00,CONDFLOWTL,5534.1
2017-03-14 23:44:00-04:00,CONDFLOWTL,5536.65
2017-03-14 00:00:00-04:00,CONDRWT,120.01
2017-03-14 00:10:00-04:00,CONDRWT,120.95
2017-03-14 00:20:00-04:00,CONDRWT,121.39
2017-03-14 00:30:00-04:00,CONDRWT,121.74
2017-03-14 00:40:00-04:00,CONDRWT,122.24
2017-03-14 00:50:00-04:00,CONDRWT,122.4
2017-03-14 01:00:00-04:00,CONDRWT,122.77
2017-03-14 01:10:00-04:00,CONDRWT,123.02
2017-03-14 01:20:00-04:00,CONDRWT,113.97
2017-03-14 01:30:00-04:00,CONDRWT,106.52
2017-03-14 01:40:00-04:00,CONDRWT,105.6
2017-03-14 01:50:00-04:00,CONDRWT,104.07
2017-03-14 02:00:00-04:00,CONDRWT,101.98
2017-03-14 02:10:00-04:00,CONDRWT,101.05
2017-03-14 02:20:00-04:00,CONDRWT,100.31
2017-03-14 02:30:00-04:00,CONDRWT,99.6
2017-03-14 02:40:00-04:00,CONDRWT,99.27
2017-03-14 02:50:00-04:00,CONDRWT,98.93
2017-03-14 03:00:00-04:00,CONDRWT,98.71
2017-03-14 03:10:00-04:00,CONDRWT,98.61
2017-03-14 03:20:00-04:00,CONDRWT,98.67
2017-03-14 03:30:00-04:00,CONDRWT,98.79
2017-03-14 03:40:00-04:00,CONDRWT,99.04
2017-03-14 03:50:00-04:00,CONDRWT,99.36
2017-03-14 04:00:00-04:00,CONDRWT,99.8
2017-03-14 04:10:00-04:00,CONDRWT,99.95
2017-03-14 04:20:00-04:00,CONDRWT,99.45
2017-03-14 04:30:00-04:00,CONDRWT,99.19
2017-03-14 04:40:00-04:00,CONDRWT,99.12
2017-03-14 04:50:00-04:00,CONDRWT,99.15
2017-03-14 05:00:00-04:00,CONDRWT,98.5
2017-03-14 05:10:00-04:00,CONDRWT,97.18
2017-03-14 05:20:00-04:00,CONDRWT,96.02
2017-03-14 05:30:00-04:00,CONDRWT,95.19
2017-03-14 05:40:00-04:00,CONDRWT,94.42
2017-03-14 05:50:00-04:00,CONDRWT,93.57
2017-03-14 06:00:00-04:00,CONDRWT,93.0
2017-03-14 06:10:00-04:00,CONDRWT,92.54
2017-03-14 06:20:00-04:00,CONDRWT,92.51
2017-03-14 06:30:00-04:00,CONDRWT,92.29
2017-03-14 06:40:00-04:00,CONDRWT,91.89
2017-03-14 06:50:00-04:00,CONDRWT,91.45
2017-03-14 07:00:00-04:00,CONDRWT,91.34
2017-03-14 07:10:00-04:00,CONDRWT,90.83
2017-03-14 07:20:00-04:00,CONDRWT,90.31
2017-03-14 07:30:00-04:00,CONDRWT,90.21
2017-03-14 07:40:00-04:00,CONDRWT,90.36
2017-03-14 07:50:00-04:00,CONDRWT,89.75
2017-03-14 08:00:00-04:00,CONDRWT,89.47
2017-03-14 08:10:00-04:00,CONDRWT,89.39
2017-03-14 08:20:00-04:00,CONDRWT,87.99
2017-03-14 08:30:00-04:00,CONDRWT,87.88
2017-03-14 08:40:00-04:00,CONDRWT,87.97
2017-03-14 08:50:00-04:00,CONDRWT,87.26
2017-03-14 09:00:00-04:00,CONDRWT,86.98
2017-03-14 09:10:00-04:00,CONDRWT,87.08
2017-03-14 09:20:00-04:00,CONDRWT,86.93
2017-03-14 09:30:00-04:00,CONDRWT,86.58
2017-03-14 09:40:00-04:00,CONDRWT,86.01
2017-03-14 09:50:00-04:00,CONDRWT,85.48
2017-03-14 10:00:00-04:00,CONDRWT,85.1
2017-03-14 10:10:00-04:00,CONDRWT,84.71
2017-03-14 10:20:00-04:00,CONDRWT,84.48
2017-03-14 10:30:00-04:00,CONDRWT,84.09
2017-03-14 10:40:00-04:00,CONDRWT,83.65
2017-03-14 10:50:00-04:00,CONDRWT,83.71
2017-03-14 11:00:00-04:00,CONDRWT,83.48
2017-03-14 11:10:00-04:00,CONDRWT,83.45
2017-03-14 11:20:00-04:00,CONDRWT,83.35
2017-03-14 11:30:00-04:00,CONDRWT,83.35
2017-03-14 11:40:00-04:00,CONDRWT,83.08
2017-03-14 11:50:00-04:00,CONDRWT,82.6
2017-03-14 12:00:00-04:00,CONDRWT,82.18
2017-03-14 12:10:00-04:00,CONDRWT,82.18
2017-03-14 12:20:00-04:00,CONDRWT,82.33
2017-03-14 12:30:00-04:00,CONDRWT,82.32
2017-03-14 12:40:00-04:00,CONDRWT,82.1
2017-03-14 12:50:00-04:00,CONDRWT,82.13
2017-03-14 13:00:00-04:00,CONDRWT,81.99
2017-03-14 13:10:00-04:00,CONDRWT,81.78
2017-03-14 13:20:00-04:00,CONDRWT,81.51
2017-03-14 13:30:00-04:00,CONDRWT,81.54
2017-03-14 13:40:00-04:00,CONDRWT,81.63
2017-03-14 13:50:00-04:00,CONDRWT,81.95
2017-03-14 14:00:01-04:00,CONDRWT,81.87
2017-03-14 14:10:00-04:00,CONDRWT,82.16
2017-03-14 14:20:00-04:00,CONDRWT,82.24
2017-03-14 14:30:00-04:00,CONDRWT,82.44
2017-03-14 14:40:00-04:00,CONDRWT,82.39
2017-03-14 14:50:00-04:00,CONDRWT,82.65
2017-03-14 15:00:00-04:00,CONDRWT,83.19
2017-03-14 15:10:00-04:00,CONDRWT,83.94
2017-03-14 15:20:00-04:00,CONDRWT,84.4
2017-03-14 15:30:00-04:00,CONDRWT,84.74
2017-03-14 15:40:00-04:00,CONDRWT,85.3
2017-03-14 15:50:00-04:00,CONDRWT,85.51
2017-03-14 16:00:00-04:00,CONDRWT,85.8
2017-03-14 16:10:00-04:00,CONDRWT,85.95
2017-03-14 16:20:00-04:00,CONDRWT,86.34
2017-03-14 16:30:00-04:00,CONDRWT,86.57
2017-03-14 16:40:00-04:00,CONDRWT,86.75
2017-03-14 16:50:00-04:00,CONDRWT,87.22
2017-03-14 17:00:00-04:00,CONDRWT,87.45
2017-03-14 17:10:00-04:00,CONDRWT,87.88
2017-03-14 17:20:00-04:00,CONDRWT,88.1
2017-03-14 17:30:00-04:00,CONDRWT,88.27
2017-03-14 17:40:00-04:00,CONDRWT,88.33
2017-03-14 17:50:00-04:00,CONDRWT,88.18
2017-03-14 18:00:00-04:00,CONDRWT,88.1
2017-03-14 18:10:00-04:00,CONDRWT,88.21
2017-03-14 18:20:00-04:00,CONDRWT,88.38
2017-03-14 18:30:00-04:00,CONDRWT,88.3
2017-03-14 18:40:00-04:00,CONDRWT,88.1
2017-03-14 18:50:00-04:00,CONDRWT,88.1
2017-03-14 19:00:00-04:00,CONDRWT,88.04
2017-03-14 19:10:00-04:00,CONDRWT,88.33
2017-03-14 19:20:00-04:00,CONDRWT,88.44
2017-03-14 19:30:00-04:00,CONDRWT,88.54
2017-03-14 19:40:00-04:00,CONDRWT,88.91
2017-03-14 19:50:00-04:00,CONDRWT,88.85
2017-03-14 20:00:00-04:00,CONDRWT,89.21
2017-03-14 20:10:00-04:00,CONDRWT,90.12
2017-03-14 20:20:00-04:00,CONDRWT,90.5
2017-03-14 20:30:00-04:00,CONDRWT,90.87
2017-03-14 20:40:00-04:00,CONDRWT,91.18
2017-03-14 20:50:00-04:00,CONDRWT,91.18
2017-03-14 21:00:00-04:00,CONDRWT,91.18
2017-03-14 21:10:00-04:00,CONDRWT,90.98
2017-03-14 21:20:00-04:00,CONDRWT,91.27
2017-03-14 21:30:00-04:00,CONDRWT,92.18
2017-03-14 21:40:00-04:00,CONDRWT,93.39
2017-03-14 21:50:00-04:00,CONDRWT,94.89
2017-03-14 22:00:00-04:00,CONDRWT,96.62
2017-03-14 22:10:00-04:00,CONDRWT,98.3
2017-03-14 22:20:00-04:00,CONDRWT,100.03
2017-03-14 22:30:00-04:00,CONDRWT,101.39
2017-03-14 22:40:00-04:00,CONDRWT,102.07
2017-03-14 22:50:00-04:00,CONDRWT,102.8
2017-03-14 23:00:00-04:00,CONDRWT,103.51
2017-03-14 23:10:00-04:00,CONDRWT,104.21
2017-03-14 23:20:00-04:00,CONDRWT,104.65
2017-03-14 23:30:00-04:00,CONDRWT,104.98
2017-03-14 23:40:00-04:00,CONDRWT,105.5
2017-03-14 00:00:00-04:00,CONDRWT,120.01
2017-03-14 00:02:00-04:00,CONDRWT,120.37
2017-03-14 00:04:00-04:00,CONDRWT,120.48
2017-03-14 00:06:00-04:00,CONDRWT,120.67
2017-03-14 00:08:00-04:00,CONDRWT,120.88
2017-03-14 00:10:00-04:00,CONDRWT,120.95
2017-03-14 00:12:00-04:00,CONDRWT,120.51
2017-03-14 00:14:00-04:00,CONDRWT,120.86
2017-03-14 00:16:00-04:00,CONDRWT,121.1
2017-03-14 00:18:00-04:00,CONDRWT,121.21
2017-03-14 00:20:00-04:00,CONDRWT,121.39
2017-03-14 00:22:00-04:00,CONDRWT,121.18
2017-03-14 00:24:00-04:00,CONDRWT,121.25
2017-03-14 00:26:00-04:00,CONDRWT,121.48
2017-03-14 00:28:00-04:00,CONDRWT,121.62
2017-03-14 00:30:00-04:00,CONDRWT,121.74
2017-03-14 00:32:00-04:00,CONDRWT,121.91
2017-03-14 00:34:00-04:00,CONDRWT,122.09
2017-03-14 00:36:00-04:00,CONDRWT,121.45
2017-03-14 00:38:00-04:00,CONDRWT,121.84
2017-03-14 00:40:00-04:00,CONDRWT,122.24
2017-03-14 00:42:00-04:00,CONDRWT,122.39
2017-03-14 00:44:00-04:00,CONDRWT,122.54
2017-03-14 00:46:00-04:00,CONDRWT,122.65
2017-03-14 00:48:00-04:00,CONDRWT,122.71
2017-03-14 00:50:00-04:00,CONDRWT,122.4
2017-03-14 00:52:00-04:00,CONDRWT,122.75
2017-03-14 00:54:00-04:00,CONDRWT,122.91
2017-03-14 00:56:00-04:00,CONDRWT,123.09
2017-03-14 00:58:00-04:00,CONDRWT,123.15
2017-03-14 01:00:00-04:00,CONDRWT,122.77
2017-03-14 01:02:00-04:00,CONDRWT,123.13
2017-03-14 01:04:00-04:00,CONDRWT,123.31
2017-03-14 01:06:00-04:00,CONDRWT,123.46
2017-03-14 01:08:00-04:00,CONDRWT,123.65
2017-03-14 01:10:00-04:00,CONDRWT,123.02
2017-03-14 01:12:00-04:00,CONDRWT,123.34
2017-03-14 01:14:00-04:00,CONDRWT,123.65
2017-03-14 01:16:00-04:00,CONDRWT,123.83
2017-03-14 01:18:00-04:00,CONDRWT,119.75
2017-03-14 01:20:00-04:00,CONDRWT,113.97
2017-03-14 01:22:00-04:00,CONDRWT,113.63
2017-03-14 01:24:00-04:00,CONDRWT,110.03
2017-03-14 01:26:00-04:00,CONDRWT,108.03
2017-03-14 01:28:00-04:00,CONDRWT,107.04
2017-03-14 01:30:00-04:00,CONDRWT,106.52
2017-03-14 01:32:00-04:00,CONDRWT,106.34
2017-03-14 01:34:00-04:00,CONDRWT,105.96
2017-03-14 01:36:00-04:00,CONDRWT,105.79
2017-03-14 01:38:00-04:00,CONDRWT,105.74
2017-03-14 01:40:00-04:00,CONDRWT,105.6
2017-03-14 01:42:00-04:00,CONDRWT,105.49
2017-03-14 01:44:00-04:00,CONDRWT,105.45
2017-03-14 01:46:00-04:00,CONDRWT,105.11
2017-03-14 01:48:00-04:00,CONDRWT,104.4
2017-03-14 01:50:00-04:00,CONDRWT,104.07
2017-03-14 01:52:00-04:00,CONDRWT,103.51
2017-03-14 01:54:00-04:00,CONDRWT,102.92
2017-03-14 01:56:00-04:00,CONDRWT,102.51
2017-03-14 01:58:00-04:00,CONDRWT,102.19
2017-03-14 02:00:00-04:00,CONDRWT,101.98
2017-03-14 02:02:00-04:00,CONDRWT,101.75
2017-03-14 02:04:00-04:00,CONDRWT,101.6
2017-03-14 02:06:00-04:00,CONDRWT,101.39
2017-03-14 02:08:00-04:00,CONDRWT,101.16
2017-03-14 02:10:00-04:00,CONDRWT,101.05
2017-03-14 02:12:00-04:00,CONDRWT,100.84
2017-03-14 02:14:00-04:00,CONDRWT,100.69
2017-03-14 02:16:00-04:00,CONDRWT,100.59
2017-03-14 02:18:00-04:00,CONDRWT,100.42
2017-03-14 02:20:00-04:00,CONDRWT,100.31
2017-03-14 02:22:00-04:00,CONDRWT,100.2
2017-03-14 02:24:00-04:00,CONDRWT,100.04
2017-03-14 02:26:00-04:00,CONDRWT,99.89
2017-03-14 02:28:00-04:00,CONDRWT,99.71
2017-03-14 02:30:00-04:00,CONDRWT,99.6
2017-03-14 02:32:00-04:00,CONDRWT,99.43
2017-03-14 02:34:00-04:00,CONDRWT,99.49
2017-03-14 02:36:00-04:00,CONDRWT,99.43
2017-03-14 02:38:00-04:00,CONDRWT,99.33
2017-03-14 02:40:00-04:00,CONDRWT,99.27
2017-03-14 02:42:00-04:00,CONDRWT,99.19
2017-03-14 02:44:00-04:00,CONDRWT,99.08
2017-03-14 02:46:00-04:00,CONDRWT,99.07
2017-03-14 02:48:00-04:00,CONDRWT,98.96
2017-03-14 02:50:00-04:00,CONDRWT,98.93
2017-03-14 02:52:00-04:00,CONDRWT,98.83
2017-03-14 02:54:00-04:00,CONDRWT,98.89
2017-03-14 02:56:00-04:00,CONDRWT,98.83
2017-03-14 02:58:00-04:00,CONDRWT,98.75
2017-03-14 03:00:00-04:00,CONDRWT,98.71
2017-03-14 03:02:00-04:00,CONDRWT,98.68
2017-03-14 03:04:00-04:00,CONDRWT,98.66
2017-03-14 03:06:00-04:00,CONDRWT,98.63
2017-03-14 03:08:00-04:00,CONDRWT,98.6
2017-03-14 03:10:01-04:00,CONDRWT,98.61
2017-03-14 03:12:00-04:00,CONDRWT,98.64
2017-03-14 03:14:00-04:00,CONDRWT,98.64
2017-03-14 03:16:00-04:00,CONDRWT,98.64
2017-03-14 03:18:00-04:00,CONDRWT,98.67
2017-03-14 03:20:00-04:00,CONDRWT,98.67
2017-03-14 03:22:00-04:00,CONDRWT,98.71
2017-03-14 03:24:00-04:00,CONDRWT,98.79
2017-03-14 03:26:00-04:00,CONDRWT,98.71
2017-03-14 03:28:00-04:00,CONDRWT,98.66
2017-03-14 03:30:00-04:00,CONDRWT,98.79
2017-03-14 03:32:00-04:00,CONDRWT,98.81
2017-03-14 03:34:00-04:00,CONDRWT,98.89
2017-03-14 03:36:00-04:00,CONDRWT,98.97
2017-03-14 03:38:00-04:00,CONDRWT,99.01
2017-03-14 03:40:00-04:00,CONDRWT,99.04
2017-03-14 03:42:00-04:00,CONDRWT,99.1
2017-03-14 03:44:00-04:00,CONDRWT,99.16
2017-03-14 03:46:00-04:00,CONDRWT,99.19
2017-03-14 03:48:00-04:00,CONDRWT,99.3
2017-03-14 03:50:00-04:00,CONDRWT,99.36
2017-03-14 03:52:00-04:00,CONDRWT,99.38
2017-03-14 03:54:00-04:00,CONDRWT,99.54
2017-03-14 03:56:00-04:00,CONDRWT,99.62
2017-03-14 03:58:00-04:00,CONDRWT,99.7
2017-03-14 04:00:00-04:00,CONDRWT,99.8
2017-03-14 04:02:00-04:00,CONDRWT,99.85
2017-03-14 04:04:00-04:00,CONDRWT,99.88
2017-03-14 04:06:00-04:00,CONDRWT,99.92
2017-03-14 04:08:00-04:00,CONDRWT,99.98
2017-03-14 04:10:00-04:00,CONDRWT,99.95
2017-03-14 04:12:00-04:00,CONDRWT,99.84
2017-03-14 04:14:00-04:00,CONDRWT,99.77
2017-03-14 04:16:00-04:00,CONDRWT,99.66
2017-03-14 04:18:00-04:00,CONDRWT,99.56
2017-03-14 04:20:00-04:00,CONDRWT,99.45
2017-03-14 04:22:00-04:00,CONDRWT,99.41
2017-03-14 04:24:00-04:00,CONDRWT,99.36
2017-03-14 04:26:00-04:00,CONDRWT,99.33
2017-03-14 04:28:00-04:00,CONDRWT,99.27
2017-03-14 04:30:00-04:00,CONDRWT,99.19
2017-03-14 04:32:00-04:00,CONDRWT,99.19
2017-03-14 04:34:00-04:00,CONDRWT,99.14
2017-03-14 04:36:00-04:00,CONDRWT,99.14
2017-03-14 04:38:00-04:00,CONDRWT,99.11
2017-03-14 04:40:00-04:00,CONDRWT,99.12
2017-03-14 04:42:00-04:00,CONDRWT,99.12
2017-03-14 04:44:00-04:00,CONDRWT,99.1
2017-03-14 04:46:00-04:00,CONDRWT,99.12
2017-03-14 04:48:00-04:00,CONDRWT,99.12
2017-03-14 04:50:00-04:00,CONDRWT,99.15
2017-03-14 04:52:00-04:00,CONDRWT,99.15
2017-03-14 04:54:00-04:00,CONDRWT,99.07
2017-03-14 04:56:00-04:00,CONDRWT,98.93
2017-03-14 04:58:00-04:00,CONDRWT,98.78
2017-03-14 05:00:00-04:00,CONDRWT,98.5
2017-03-14 05:02:00-04:00,CONDRWT,98.16
2017-03-14 05:04:00-04:00,CONDRWT,97.9
2017-03-14 05:06:00-04:00,CONDRWT,97.78
2017-03-14 05:08:00-04:00,CONDRWT,97.57
2017-03-14 05:10:00-04:00,CONDRWT,97.18
2017-03-14 05:12:00-04:00,CONDRWT,96.9
2017-03-14 05:14:00-04:00,CONDRWT,96.72
2017-03-14 05:16:00-04:00,CONDRWT,96.48
2017-03-14 05:18:00-04:00,CONDRWT,96.28
2017-03-14 05:20:00-04:00,CONDRWT,96.02
2017-03-14 05:22:00-04:00,CONDRWT,95.93
2017-03-14 05:24:00-04:00,CONDRWT,95.69
2017-03-14 05:26:00-04:00,CONDRWT,95.48
2017-03-14 05:28:00-04:00,CONDRWT,95.3
2017-03-14 05:30:00-04:00,CONDRWT,95.19
2017-03-14 05:32:00-04:00,CONDRWT,95.04
2017-03-14 05:34:00-04:00,CONDRWT,94.78
2017-03-14 05:36:00-04:00,CONDRWT,94.65
2017-03-14 05:38:00-04:00,CONDRWT,94.54
2017-03-14 05:40:00-04:00,CONDRWT,94.42
2017-03-14 05:42:00-04:00,CONDRWT,94.32
2017-03-14 05:44:00-04:00,CONDRWT,94.09
2017-03-14 05:46:00-04:00,CONDRWT,93.98
2017-03-14 05:48:00-04:00,CONDRWT,93.82
2017-03-14 05:50:00-04:00,CONDRWT,93.57
2017-03-14 05:52:00-04:00,CONDRWT,93.54
2017-03-14 05:54:00-04:00,CONDRWT,93.36
2017-03-14 05:56:00-04:00,CONDRWT,93.24
2017-03-14 05:58:00-04:00,CONDRWT,93.13
2017-03-14 06:00:00-04:00,CONDRWT,93.0
2017-03-14 06:02:00-04:00,CONDRWT,92.89
2017-03-14 06:04:00-04:00,CONDRWT,92.81
2017-03-14 06:06:00-04:00,CONDRWT,92.66
2017-03-14 06:08:00-04:00,CONDRWT,92.58
2017-03-14 06:10:00-04:00,CONDRWT,92.54
2017-03-14 06:12:00-04:00,CONDRWT,92.3
2017-03-14 06:14:00-04:00,CONDRWT,92.43
2017-03-14 06:16:00-04:00,CONDRWT,92.45
2017-03-14 06:18:00-04:00,CONDRWT,92.48
2017-03-14 06:20:00-04:00,CONDRWT,92.51
2017-03-14 06:22:00-04:00,CONDRWT,92.3
2017-03-14 06:24:00-04:00,CONDRWT,92.43
2017-03-14 06:26:00-04:00,CONDRWT,92.47
2017-03-14 06:28:00-04:00,CONDRWT,92.44
2017-03-14 06:30:00-04:00,CONDRWT,92.29
2017-03-14 06:32:00-04:00,CONDRWT,92.26
2017-03-14 06:34:00-04:00,CONDRWT,92.15
2017-03-14 06:36:00-04:00,CONDRWT,91.97
2017-03-14 06:38:00-04:00,CONDRWT,92.06
2017-03-14 06:40:00-04:00,CONDRWT,91.89
2017-03-14 06:42:00-04:00,CONDRWT,91.73
2017-03-14 06:44:00-04:00,CONDRWT,91.67
2017-03-14 06:46:00-04:00,CONDRWT,91.55
2017-03-14 06:48:00-04:00,CONDRWT,91.45
2017-03-14 06:50:00-04:00,CONDRWT,91.45
2017-03-14 06:52:00-04:00,CONDRWT,91.31
2017-03-14 06:54:00-04:00,CONDRWT,91.42
2017-03-14 06:56:00-04:00,CONDRWT,91.51
2017-03-14 06:58:00-04:00,CONDRWT,91.51
2017-03-14 07:00:00-04:00,CONDRWT,91.34
2017-03-14 07:02:00-04:00,CONDRWT,91.38
2017-03-14 07:04:00-04:00,CONDRWT,91.16
2017-03-14 07:06:00-04:00,CONDRWT,91.22
2017-03-14 07:08:00-04:00,CONDRWT,91.01
2017-03-14 07:10:00-04:00,CONDRWT,90.83
2017-03-14 07:12:00-04:00,CONDRWT,90.75
2017-03-14 07:14:00-04:00,CONDRWT,90.6
2017-03-14 07:16:00-04:00,CONDRWT,90.49
2017-03-14 07:18:00-04:00,CONDRWT,90.47
2017-03-14 07:20:00-04:00,CONDRWT,90.31
2017-03-14 07:22:00-04:00,CONDRWT,90.47
2017-03-14 07:24:00-04:00,CONDRWT,90.47
2017-03-14 07:26:00-04:00,CONDRWT,90.31
2017-03-14 07:28:00-04:00,CONDRWT,90.42
2017-03-14 07:30:00-04:00,CONDRWT,90.21
2017-03-14 07:32:00-04:00,CONDRWT,90.5
2017-03-14 07:34:00-04:00,CONDRWT,90.28
2017-03-14 07:36:00-04:00,CONDRWT,90.47
2017-03-14 07:38:00-04:00,CONDRWT,90.6
2017-03-14 07:40:00-04:00,CONDRWT,90.36
2017-03-14 07:42:00-04:00,CONDRWT,90.45
2017-03-14 07:44:00-04:00,CONDRWT,90.25
2017-03-14 07:46:00-04:00,CONDRWT,90.21
2017-03-14 07:48:00-04:00,CONDRWT,89.92
2017-03-14 07:50:00-04:00,CONDRWT,89.75
2017-03-14 07:52:00-04:00,CONDRWT,89.48
2017-03-14 07:54:00-04:00,CONDRWT,89.31
2017-03-14 07:56:00-04:00,CONDRWT,89.5
2017-03-14 07:58:00-04:00,CONDRWT,89.28
2017-03-14 08:00:00-04:00,CONDRWT,89.47
2017-03-14 08:02:00-04:00,CONDRWT,89.62
2017-03-14 08:04:00-04:00,CONDRWT,89.43
2017-03-14 08:06:00-04:00,CONDRWT,89.57
2017-03-14 08:08:00-04:00,CONDRWT,89.31
2017-03-14 08:10:00-04:00,CONDRWT,89.39
2017-03-14 08:12:00-04:00,CONDRWT,89.1
2017-03-14 08:14:00-04:00,CONDRWT,88.95
2017-03-14 08:16:00-04:00,CONDRWT,88.48
2017-03-14 08:18:00-04:00,CONDRWT,88.34
2017-03-14 08:20:00-04:00,CONDRWT,87.99
2017-03-14 08:22:00-04:00,CONDRWT,87.68
2017-03-14 08:24:00-04:00,CONDRWT,87.52
2017-03-14 08:26:00-04:00,CONDRWT,87.48
2017-03-14 08:28:00-04:00,CONDRWT,87.6
2017-03-14 08:30:00-04:00,CONDRWT,87.88
2017-03-14 08:32:00-04:00,CONDRWT,87.74
2017-03-14 08:34:00-04:00,CONDRWT,88.03
2017-03-14 08:36:00-04:00,CONDRWT,87.81
2017-03-14 08:38:00-04:00,CONDRWT,88.08
2017-03-14 08:40:00-04:00,CONDRWT,87.97
2017-03-14 08:42:00-04:00,CONDRWT,87.86
2017-03-14 08:44:00-04:00,CONDRWT,87.79
2017-03-14 08:46:00-04:00,CONDRWT,87.63
2017-03-14 08:48:00-04:00,CONDRWT,87.46
2017-03-14 08:50:00-04:00,CONDRWT,87.26
2017-03-14 08:52:00-04:00,CONDRWT,87.11
2017-03-14 08:54:00-04:00,CONDRWT,86.93
